energy,heating,price,area,rooms,fee,zipcode,construction_year,level,price_per_area,heating_raw,heating_clean,energy_clean
Fernwärme,Zentralheizung,678000,87.7,3,3.57,12163,1964,4,7730.9007981755985,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,999000,121.63,4,3.5,14193,1911,1,8213.43418564499,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,625000,67.0,2,3.57,10115,2014,3,9328.358208955224,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,995000,98.0,4,3.57,10115,1900,1,10153.061224489797,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,133500,35.13,1,3.57,12524,1930,3,3800.170794192997,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,230000,60.0,2,3.57,13156,1995,1,3833.3333333333335,Zentralheizung,zentralheizung,gas
na,na,1176000,105.1,3,3.57,12059,1900,5,11189.343482397717,na,missing,missing
na,na,1499000,158.0,4,3.57,14055,1990,2,9487.341772151898,na,missing,missing
na,na,1100000,111.0,4,3.57,14055,1990,1,9909.90990990991,na,missing,missing
na,na,200000,80.0,1,7.14,12205,1950,1,2500.0,na,missing,missing
Gas,Etagenheizung,678950,127.87,4,1.79,10247,1900,5,5309.689528427309,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,640000,112.81,3,3.57,14163,1956,1,5673.255917028632,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,460000,90.21,3,3.57,14163,1910,1,5099.212947566789,Zentralheizung,zentralheizung,gas
na,na,570000,83.18,3,3.57,10405,1905,3,6852.608800192354,na,missing,missing
na,na,279000,60.0,2,3.57,10247,1900,1,4650.0,na,missing,missing
Fernwärme,Zentralheizung,339000,69.69,3,3.57,10557,1960,1,4864.399483426604,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,429000,50.0,1,3.57,10115,1904,1,8580.0,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,229000,74.0,2,1.79,12207,1909,1,3094.5945945945946,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,189000,52.0,2,3.57,13158,1955,1,3634.6153846153848,Zentralheizung,zentralheizung,gas
na,na,745000,150.53,4,3.57,10961,1910,2,4949.179565535109,na,missing,missing
Gas,Zentralheizung,249000,60.0,2,3.57,10555,1910,1,4150.0,Zentralheizung,zentralheizung,gas
na,na,295000,67.56,2,3.57,10961,1910,1,4366.489046773238,na,missing,missing
Gas,Zentralheizung,348000,83.0,3,3.57,14050,1968,4,4192.77108433735,Zentralheizung,zentralheizung,gas
"Fernwärme, ",Heizungsartoffener ,415900,67.0,2,3.57,12161,1920,1,6207.462686567164,Heizungsartoffener ,other,fernwärme
Fernwärme,Zentralheizung,350000,60.0,2,3.57,12167,1912,4,5833.333333333333,Zentralheizung,zentralheizung,fernwärme
na,na,249000,38.63,1,3.57,10436,1909,1,6445.767538182759,na,missing,missing
Gas,Zentralheizung,380000,89.81,3,4.16,12526,1995,1,4231.154659837434,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,390000,89.81,3,4.16,12526,1995,1,4342.500835096314,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,530000,101.77,3,4.16,12526,1995,1,5207.821558416036,Zentralheizung,zentralheizung,gas
"Gas, ",Heizungsart,1200000,172.0,4,3.57,14089,2021,1,6976.7441860465115,Heizungsart,other,gas
na,na,985000,114.0,4,3.57,10117,1860,1,8640.350877192983,na,missing,missing
Fernwärme,Fußbodenheizung,1488991,114.98,3,3.57,10627,1901,1,12950.0,Fußbodenheizung,fußbodenheizung,fernwärme
Fernwärme,Fußbodenheizung,1533280,118.4,3,3.57,10627,1901,1,12950.0,Fußbodenheizung,fußbodenheizung,fernwärme
Öl,Zentralheizung,256500,58.9,2,3.57,12524,1930,3,4354.8387096774195,Zentralheizung,zentralheizung,öl
na,na,295000,41.0,1,3.57,10247,1900,3,7195.121951219512,na,missing,missing
Gas,Etagenheizung,780000,97.0,2,3.57,10961,1900,5,8041.237113402062,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,859000,110.0,3,3.57,10437,1917,1,7809.090909090909,Zentralheizung,zentralheizung,gas
na,na,465000,56.66,2,3.57,10247,1910,1,8206.847864454643,na,missing,missing
na,na,2700000,269.92,5,3.57,10711,1911,5,10002.963841138117,na,missing,missing
Luft-/,Wärmepumpe,694000,107.2,3,2.97,13086,1910,1,6473.880597014925,Wärmepumpe,other,other
Luft-/,Wärmepumpe,404000,74.69,2,2.97,13086,1910,1,5409.023965724997,Wärmepumpe,other,other
Öl,Zentralheizung,155500,33.8,1,3.57,12524,1930,3,4600.591715976332,Zentralheizung,zentralheizung,öl
Flüssiggas,Zentralheizung,349000,77.6,3,3.57,12557,1998,1,4497.422680412372,Zentralheizung,zentralheizung,other
Gas,Zentralheizung,630000,136.0,4,3.57,10961,1910,2,4632.35294117647,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,675000,114.0,3,3.57,12163,1910,5,5921.0526315789475,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,395000,60.0,2,2.98,10961,1956,1,6583.333333333333,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,625000,113.23,3,3.57,14163,1994,1,5519.738585180606,Zentralheizung,zentralheizung,gas
na,na,180000,59.0,2,3.57,12526,1995,2,3050.8474576271187,na,missing,missing
Gas,Zentralheizung,360000,69.02,2,3.57,13156,1907,1,5215.879455230368,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,298000,74.33,3,3.57,12207,1970,4,4009.148392304587,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,255000,43.2,1,3.57,10557,1958,2,5902.777777777777,Zentralheizung,zentralheizung,fernwärme
Gas,Fußbodenheizung,399000,80.0,3,3.57,12307,1984,1,4987.5,Fußbodenheizung,fußbodenheizung,gas
Gas,Zentralheizung,275000,61.89,2,3.57,13189,1905,2,4443.367264501535,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,209000,67.08,3,1.79,12207,1909,2,3115.6827668455576,Etagenheizung,etagenheizung,gas
Öl,Zentralheizung,162500,37.35,1,3.57,12524,1930,1,4350.736278447122,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,207000,50.48,2,3.57,12524,1930,2,4100.6339144215535,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,308000,81.19,3,3.57,12105,1973,4,3793.570636777929,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,170000,43.43,1,3.57,12105,1973,2,3914.344922864379,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,279000,65.0,2,3.57,12203,1957,1,4292.307692307692,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,179000,124.23,4,7.14,12555,1909,5,1440.8757948965629,Zentralheizung,zentralheizung,gas
Fernwärme,Etagenheizung,300000,35.03,1,7.14,13189,1901,1,8564.087924636025,Etagenheizung,etagenheizung,fernwärme
na,na,699000,96.05,3,3.57,13189,1901,1,7277.459656428943,na,missing,missing
na,na,1395000,200.0,6,3.57,14195,1981,1,6975.0,na,missing,missing
Fernwärme,Etagenheizung,399000,61.03,2,3.57,13189,1901,1,6537.768310666885,Etagenheizung,etagenheizung,fernwärme
na,na,219480,24.8,3,3.57,13088,2024,1,8850.0,na,missing,missing
na,na,309000,90.0,3,3.57,12355,1964,1,3433.3333333333335,na,missing,missing
na,na,658000,99.0,3,3.57,12203,1915,1,6646.464646464647,na,missing,missing
Fernwärme,Fußbodenheizung,478000,97.0,3,3.57,10315,2014,1,4927.835051546392,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,151300,17.0,1,3.57,10405,2024,1,8900.0,na,missing,missing
Gas,Zentralheizung,1699000,280.0,6,3.57,14193,1956,1,6067.857142857143,Zentralheizung,zentralheizung,gas
na,na,209849,24.26,1,3.57,10405,2024,24,8650.0,na,missing,missing
na,na,1395000,150.0,6,3.57,14195,1981,1,9300.0,na,missing,missing
Fernwärme,Etagenheizung,249000,53.19,2,3.57,14057,1911,1,4681.331077270163,Etagenheizung,etagenheizung,fernwärme
Fernwärme,Zentralheizung,479000,92.16,3,3.57,10247,1900,1,5197.482638888889,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,1193672,89.08,3,3.57,10119,1900,5,13400.0,Zentralheizung,zentralheizung,gas
na,na,1715000,197.07,4,3.57,10559,1900,1,8702.491500482063,na,missing,missing
na,na,399000,96.5,2,3.57,10965,1900,4,4134.715025906736,na,missing,missing
na,na,459000,81.0,3,3.57,12527,1997,1,5666.666666666667,na,missing,missing
Öl,Zentralheizung,275000,58.0,2,3.57,12249,1956,1,4741.379310344828,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,699000,107.39,4,3.57,14059,1900,1,6508.985939100475,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,259800,50.0,2,3.57,12207,1959,1,5196.0,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Kamin,1590000,138.0,4,3.57,10437,1900,1,11521.739130434782,Kamin,other,fernwärme
na,na,265000,59.0,2,3.57,12279,1962,1,4491.525423728814,na,missing,missing
Gas,Zentralheizung,179900,34.0,1,3.57,12435,1956,3,5291.176470588235,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,329000,72.0,2,3.57,12555,1998,1,4569.444444444444,Zentralheizung,zentralheizung,gas
na,na,265000,53.47,2,3.57,10961,1956,1,4956.050121563494,na,missing,missing
Gas,Zentralheizung,495000,79.0,3,3.57,10825,1912,4,6265.822784810127,Zentralheizung,zentralheizung,gas
Fernwärme,Etagenheizung,310000,50.0,2,3.57,10779,1958,1,6200.0,Etagenheizung,etagenheizung,fernwärme
Gas,Etagenheizung,697000,82.0,2,3.57,10783,2022,6,8500.0,Etagenheizung,etagenheizung,gas
na,na,218394,44.12,1,2.97,14055,1969,7,4950.0,na,missing,missing
Gas,Etagenheizung,290437,91.04,3,3.57,10553,1956,3,3190.2130931458696,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,169000,53.52,2,3.57,13407,1968,1,3157.698056801195,Zentralheizung,zentralheizung,gas
Gas,Fußbodenheizung,1150000,141.84,2,3.57,13156,1965,1,8107.727016356458,Fußbodenheizung,fußbodenheizung,gas
na,na,759000,127.0,3,3.57,14167,2015,1,5976.377952755905,na,missing,missing
na,na,199000,62.34,2,2.38,12207,1968,1,3192.1719602181583,na,missing,missing
Öl,Zentralheizung,259000,52.0,2,3.57,10781,1902,1,4980.7692307692305,Zentralheizung,zentralheizung,öl
Gas,Etagenheizung,700000,148.0,3,3.2,10629,1900,3,4729.72972972973,Etagenheizung,etagenheizung,gas
na,na,1750000,346.19,12,3.57,14059,1956,1,5055.027586007684,na,missing,missing
Gas,Zentralheizung,355000,81.0,3,3.57,10997,1900,3,4382.716049382716,Zentralheizung,zentralheizung,gas
na,na,295000,50.63,2,3.57,14193,1956,2,5826.585028639146,na,missing,missing
Gas,Zentralheizung,399000,42.0,2,3.57,10115,1996,5,9500.0,Zentralheizung,zentralheizung,gas
na,na,163000,49.0,2,3.57,12247,1956,2,3326.530612244898,na,missing,missing
na,na,320500,75.0,2,3.57,10317,1905,2,4273.333333333333,na,missing,missing
Öl,Zentralheizung,182000,46.5,3,3.57,12307,1963,2,3913.978494623656,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,360000,63.0,2,3.57,10243,1965,9,5714.285714285715,Zentralheizung,zentralheizung,fernwärme
"Fußbodenheizung, ",Wasser-,1617000,147.0,4,3.57,10823,1900,5,11000.0,Wasser-,other,other
na,na,329000,73.0,3,3.57,10827,1960,1,4506.8493150684935,na,missing,missing
na,na,617000,133.76,4,3.57,12159,1901,1,4612.739234449761,na,missing,missing
na,na,1050000,179.0,7,3.57,10961,1910,5,5865.921787709497,na,missing,missing
na,na,250000,48.5,2,3.57,10589,1956,1,5154.639175257732,na,missing,missing
Gas,Zentralheizung,3750000,297.92,8,3.57,10961,1899,6,12587.271750805585,Zentralheizung,zentralheizung,gas
na,na,249000,59.5,3,3.57,10587,1956,1,4184.873949579832,na,missing,missing
na,na,249000,59.8,3,3.57,10587,1956,4,4163.879598662207,na,missing,missing
Gas,Etagenheizung,895000,122.0,4,3.57,10715,1908,3,7336.065573770492,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,325000,49.0,1,3.57,10437,1914,1,6632.65306122449,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,559000,90.0,3,3.57,13347,1910,3,6211.111111111111,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,175000,34.0,1,3.57,10589,1966,1,5147.058823529412,Zentralheizung,zentralheizung,fernwärme
na,na,898000,90.0,2,3.57,10117,1956,3,9977.777777777776,na,missing,missing
Gas,Zentralheizung,295000,31.0,1,3.57,10117,1890,3,9516.129032258064,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,297000,57.0,3,3.57,14055,1958,1,5210.526315789473,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,650000,93.0,3,3.57,14165,1979,2,6989.247311827957,Zentralheizung,zentralheizung,öl
na,na,395000,57.1,2,3.57,14195,1936,1,6917.68826619965,na,missing,missing
Gas,Etagenheizung,269500,85.0,3,3.57,13403,1911,4,3170.5882352941176,Etagenheizung,etagenheizung,gas
Fernwärme,Fußbodenheizung,1699995,127.1,2,3.57,10245,2010,8,13375.255704169946,Fußbodenheizung,fußbodenheizung,fernwärme
Gas,Etagenheizung,214000,71.0,3,3.57,13403,1911,1,3014.0845070422533,Etagenheizung,etagenheizung,gas
na,na,275000,38.06,1,3.57,10437,1900,4,7225.43352601156,na,missing,missing
na,na,325000,45.0,2,3.57,10779,1956,2,7222.222222222223,na,missing,missing
na,na,345000,50.0,1,3.57,10779,1956,4,6900.0,na,missing,missing
Gas,Etagenheizung,189000,59.0,2,3.57,13403,1911,3,3203.3898305084745,Etagenheizung,etagenheizung,gas
Fernwärme,Zentralheizung,430000,84.79,3,3.57,13599,1985,2,5071.352753862483,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,549000,74.02,3,3.57,10178,1969,1,7416.914347473657,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,315000,77.92,3,3.57,13409,1964,1,4042.6078028747434,Zentralheizung,zentralheizung,öl
Fernwärme,Fußbodenheizung,399000,83.0,3,3.57,14052,2017,5,4807.22891566265,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,365000,64.35,2,3.57,10243,1968,7,5672.105672105673,na,missing,missing
na,na,225000,30.0,1,3.57,12051,1956,1,7500.0,na,missing,missing
na,na,235000,42.33,2,3.57,13357,1910,1,5551.618237656508,na,missing,missing
Gas,"Fußbodenheizung, ",995000,131.0,5,3.57,12623,2019,1,7595.419847328244,"Fußbodenheizung, ",fußbodenheizung,gas
Gas,Zentralheizung,289000,43.0,2,3.57,10407,1900,1,6720.930232558139,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,675000,105.0,3,3.57,14193,1992,2,6428.571428571428,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,995000,91.0,3,3.57,10117,2013,5,10934.065934065937,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,369000,62.0,2,3.57,10587,1995,1,5951.612903225807,Zentralheizung,zentralheizung,gas
Öl,"Kamin, ",2499000,236.0,6,3.57,10707,1900,1,10588.983050847455,"Kamin, ",other,öl
na,na,209000,55.38,2,3.57,10715,1958,5,3773.92560491152,na,missing,missing
Gas,Zentralheizung,233000,55.7,3,3.57,12437,1965,1,4183.123877917415,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,263000,57.0,2,3.57,12043,1920,1,4614.035087719299,Zentralheizung,zentralheizung,öl
na,na,315000,73.83,3,2.98,13187,1930,1,4266.558309630232,na,missing,missing
Fernwärme,Zentralheizung,118000,31.4,1,3.57,10585,1956,2,3757.961783439491,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,399000,68.0,2,3.57,12165,1904,1,5867.64705882353,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,530000,79.0,3,3.57,14165,1967,2,6708.860759493671,Zentralheizung,zentralheizung,öl
na,na,379000,80.0,3,3.57,12353,1972,3,4737.5,na,missing,missing
Gas,Zentralheizung,770000,204.19,7,3.57,10435,1956,1,3770.997600274254,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,595000,111.0,4,3.57,12524,1996,1,5360.360360360361,Etagenheizung,etagenheizung,gas
na,na,340000,225.0,6,3.57,13403,1956,5,1511.111111111111,na,missing,missing
na,na,207200,32.07,1,3.57,13405,1954,1,6460.866853757406,na,missing,missing
Öl,Zentralheizung,659000,135.0,5,3.57,12169,1900,3,4881.481481481482,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,560000,110.0,3,3.57,12103,1993,1,5090.909090909091,Zentralheizung,zentralheizung,gas
na,na,695803,111.97,3,3.57,10777,1900,4,6214.191301241404,na,missing,missing
na,na,185146,41.73,1,3.57,12435,1956,1,4436.760124610592,na,missing,missing
na,na,398300,52.0,2,3.57,10405,1897,4,7659.615384615385,na,missing,missing
na,na,339000,64.54,3,3.57,10551,1960,1,5252.556554074992,na,missing,missing
Öl,Zentralheizung,149000,42.46,2,3.57,13407,1960,1,3509.185115402732,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,289926,69.03,3,3.57,10315,1914,1,4200.0,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,365000,58.0,3,3.57,14059,1969,4,6293.103448275862,Zentralheizung,zentralheizung,fernwärme
na,na,1250000,95.0,3,3.57,10407,2009,1,13157.894736842103,na,missing,missing
na,na,319000,38.0,1,3.57,10245,2016,6,8394.736842105263,na,missing,missing
na,na,1179000,168.48,4,3.57,13156,2022,1,6997.863247863248,na,missing,missing
Gas,Zentralheizung,225000,64.77,2,3.57,13088,1997,1,3473.830477072719,Zentralheizung,zentralheizung,gas
Fernwärme,"Kamin, ",2988000,263.0,4,3.57,10999,2010,1,11361.216730038022,"Kamin, ",other,fernwärme
Gas,Zentralheizung,553758,162.87,3,3.57,10365,1907,4,3400.0,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,385700,110.2,4,3.57,10365,1907,4,3500.0,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,210000,54.0,2,3.57,12159,1914,1,3888.8888888888887,Etagenheizung,etagenheizung,gas
Fernwärme,"Fußbodenheizung, ",154000,20.0,1,3.57,13347,2018,2,7700.0,"Fußbodenheizung, ",fußbodenheizung,fernwärme
Gas,Zentralheizung,695000,121.0,4,3.57,10823,1909,2,5743.801652892562,Zentralheizung,zentralheizung,gas
na,na,403000,73.0,3,3.57,10715,1956,1,5520.54794520548,na,missing,missing
na,na,303600,54.33,2,3.57,10715,1956,1,5588.072887907234,na,missing,missing
Fernwärme,Zentralheizung,200000,44.0,1,3.57,10587,1955,1,4545.454545454545,Zentralheizung,zentralheizung,fernwärme
"Fußbodenheizung, ",Wasser-,915000,130.0,3,3.57,13467,2022,1,7038.461538461538,Wasser-,other,other
Fernwärme,Zentralheizung,499000,111.8,4,2.45,12559,1998,2,4463.327370304115,Zentralheizung,zentralheizung,fernwärme
na,na,277000,79.5,3,3.57,12347,1910,2,3484.276729559748,na,missing,missing
Gas,Zentralheizung,249695,46.24,2,3.57,10999,1956,1,5399.978373702422,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,310000,77.0,3,3.57,13353,1908,2,4025.974025974026,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,205000,53.0,3,3.57,13353,1908,2,3867.9245283018863,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,455300,80.33,3,3.57,13357,1995,4,5667.870036101083,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,191160,26.55,1,3.57,10707,1956,1,7200.0,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,210588,30.52,1,3.57,10707,1969,3,6900.0,Zentralheizung,zentralheizung,öl
na,na,325000,61.0,1,3.57,12305,1956,1,5327.868852459016,na,missing,missing
Gas,Zentralheizung,453156,102.99,4,3.57,10315,1956,1,4400.0,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,239000,56.1,2,3.57,13127,1997,1,4260.249554367201,Zentralheizung,zentralheizung,gas
na,na,234000,64.48,2,3.57,12279,1971,1,3629.032258064516,na,missing,missing
na,na,725000,177.12,5,3.57,10715,1912,1,4093.270099367661,na,missing,missing
na,na,900000,207.74,7,3.57,10715,1912,1,4332.338500048137,na,missing,missing
Gas,Zentralheizung,520000,89.0,3,3.57,12167,1956,2,5842.696629213483,Zentralheizung,zentralheizung,gas
na,na,9900000,462.0,10,3.57,10117,2009,1,21428.571428571428,na,missing,missing
na,na,431000,96.18,4,3.57,12205,1900,1,4481.181118735703,na,missing,missing
na,na,425000,107.24,3,3.57,10715,1912,3,3963.073480044759,na,missing,missing
Gas,Zentralheizung,427750,85.55,3,3.57,10997,1884,1,5000.0,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,165000,34.21,1,3.57,14193,1958,4,4823.151125401929,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,278520,63.3,2,3.57,10365,1956,2,4400.0,Zentralheizung,zentralheizung,gas
na,na,777000,114.88,4,2.97,13086,1910,3,6763.57938718663,na,missing,missing
na,na,694000,107.2,3,2.97,13086,1910,1,6473.880597014925,na,missing,missing
na,na,404000,74.69,2,2.97,13086,1910,1,5409.023965724997,na,missing,missing
na,na,449000,99.0,3,3.57,12167,1907,1,4535.353535353535,na,missing,missing
na,na,422876,59.56,2,3.57,10781,1961,2,7100.0,na,missing,missing
Gas,Zentralheizung,829000,79.65,3,3.57,10587,2022,1,10408.035153797864,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,729000,100.0,4,3.57,14167,1920,1,7290.0,Zentralheizung,zentralheizung,gas
Fernwärme,Fußbodenheizung,535000,65.0,2,3.57,10557,2019,4,8230.76923076923,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,399000,61.85,2,3.57,13189,1908,2,6451.09135004042,na,missing,missing
Elektro,Kf,469000,84.68,3,3.57,12623,1956,1,5538.497874350495,Kf,other,other
na,na,980000,140.0,5,3.57,12167,2003,1,7000.0,na,missing,missing
na,na,820000,81.0,3,2.38,10777,1963,2,10123.456790123457,na,missing,missing
na,na,520000,82.0,4,2.38,10777,1963,2,6341.463414634146,na,missing,missing
Öl,Zentralheizung,369800,96.0,4,3.57,12247,1986,3,3852.0833333333335,Zentralheizung,zentralheizung,öl
Fernwärme,Fußbodenheizung,351000,50.0,2,3.57,12555,2022,1,7020.0,Fußbodenheizung,fußbodenheizung,fernwärme
Fernwärme,Zentralheizung,200000,46.46,2,3.57,12351,1964,8,4304.778303917348,Zentralheizung,zentralheizung,fernwärme
na,na,385000,103.5,4,3.57,13051,1986,8,3719.806763285024,na,missing,missing
na,na,313000,48.8,1,3.57,13349,1968,3,6413.934426229509,na,missing,missing
na,na,755000,119.0,4,3.57,12107,1931,2,6344.53781512605,na,missing,missing
Öl,"Fußbodenheizung, ",410000,117.0,3,3.57,14089,1989,1,3504.2735042735044,"Fußbodenheizung, ",fußbodenheizung,öl
